dato,predicciones
A darle con todo mi estimado !!!!,'negativo'
Excelente 👊,'positivo'
Esoooooo!!!!! 👏🏻 Nuevo León ya cambió,'positivo'
Felicidades futuro presidente,'positivo'
Excelente,'positivo'
Exelente m párese bien,'positivo'
Felicidades,'positivo'
💯💯💯👏👏👏👏,'negativo'
💪,'negativo'
💪💪💪💪💪💪💪. SIMPLEMENTE. IMPARABLES!!!,'positivo'
Vamos por la grande mi Gober Samuel García 👍 éxitos,'negativo'
"Excelente mi gober, adelante y que se vayan esta bola de ratas sinverguenzas, junto con toda la procuraduria, hay que hacer una limpieza total",'negativo'
Mi apoyo total vamos con todo hacia la presidencia 💪,'positivo'
muy bien,'negativo'
Exelente Sam no queremos nada con las ratas del prian,'negativo'
"3.2.1... ahorita empiezan a la ladrar los perros, venga mi Gober 🙌🏻🙌🏻",'negativo'
Muchas bendiciones,'positivo'
Excelente noticia,'positivo'
Es todo Samuel García ... duro y contra ellos... Saludos!!! 💪👏🏼👍,'positivo'
👏👏👏👏,'negativo'
Felicidades 🎉,'positivo'
Excelente Gobernador Samuel García ..,'positivo'
Adelante Samuel García,'negativo'
Lonque traes es puro sueño,'negativo'
Arráncate Samuel García 🎉🎉,'negativo'
Francisco Navarro,'positivo'
Eso es todo mi Bronco2!!!,'negativo'
Victoria Sauceda,'positivo'
LA MEJOR NOTICIA QUE ME ALEGRA OIR...UNA VEZ MAS DEMUSTRA CAPACIDAD,'positivo'
Felicidades mi goberr,'positivo'
Que bueno ya no nos asustes y a los que no quieren que salgamos adelante piensenle no los necesitamos,'negativo'
"Igual que tu jefe AMLO, tienes el poder y toooodos estamos en estado de indefensión ante eso.",'negativo'
Que triste no?,'negativo'
Yess!!,'negativo'
Sally Rodríguez,'negativo'
Amonos recio,'positivo'
Tal cual como debe ser Samuel García 🫂🙏❤,'negativo'
Excelente gober,'positivo'
👍,'negativo'
Cuente con mi voto!!,'positivo'
Ojalá que muestre conocimiento el gobernador interino y muestre liderazgo.,'positivo'
Excelente apoyo total 👏👏,'positivo'
Oilo,'negativo'
"Excelente, adiós al PRIAN para siempre..",'negativo'
Apoyo incondicional para el nuevo gobierno..,'positivo'
Así era👋,'negativo'
"Pareces niño emberrinchado, esta película NL ya la vivió 🤡",'positivo'
Muy bien sr. Gobernador vamos pa delante sin mirar atrás.,'positivo'
Estoy contigo Samuel para seguir transformando México.,'negativo'
"Ánimo mi gobernador ,🫶🙏🏻",'positivo'
"La Cagaste mi Samy. Cuando dijiste que tú no serías igual que el Bronco"". Abandonas tu estado por un sueño güajiro. Esto es por tiempos y claro que puedes lograrlo!!.. pero este no es el tuyo. Primero le hubieras cumplido a tu estado..😎😎",'negativo'
Es todo 👍,'negativo'
Dios lo bendiga y protega.saludos,'positivo'
"Yo no voté por ti, pero veo que muchos qué sí lo hicieron, han quedado defraudados y arrepentidos por haberlo hecho.",'negativo'
Letycia Fuente,'negativo'
Se va a la suprema!!,'negativo'
Un paso más,'negativo'
Gobernatore 👍,'negativo'
"Los que no entiendan con la razón, darles un coscorrón y con sin su permiso.",'negativo'
En lugar de estar peleando por quien se queda manda Agua al poniente.,'negativo'
Por qué un juez de Tamaulipas toma decisiones que van a influír en Nuevo Leon???? Es algún preferido???,'positivo'
Yo voto Samuel García es un político joven muy preparado tiene una ideología buena,'negativo'
Jesus Argaez,'negativo'
Julia Martinez,'negativo'
🤝 ESO CHINGON ....,'negativo'
COMO DIRIA MI PADRE QEPD ....,'negativo'
TU PUEDES ...,'negativo'
MI SUEÑO ... MI ANHELO ES...,'negativo'
QUE GANES LA PRESIDENCIA ...,'positivo'
VER A MARIANIS AYUDANDO A PONER MAS VILLAS DE CAPULLOS POR TODA LA REPUBLICA .... SI.....,'positivo'
👊👊🇲🇽🇲🇽🇲🇽👏👏👏👏👁🔍💡📙✍️🤝 ESO MIJO .... AHORA A ENFOCARSE Y BIEN PILAS 🔋 🤝👊,'negativo'
Todo un dictador el sr gobernador locos por el poder bola de mitomanos depredadores saqueadores vividores del erario público algo han de esconder se creen dueños del NUEVO NUEVO LEÓN,'negativo'
"👏🏻👏🏻👏🏻 Esooo, eso les pasa al PRIAN por ignorantes, dinosaurios",'negativo'
Que nuevo león abra los ojos ante esa corrupción y medios amañados,'positivo'
Con todo Mexico requiere de mayor empuje y proyeccion economica.,'positivo'
Más bien en lo qué haces tu chamba de dividir a la derecha y gane morena,'negativo'
Samuel García,'negativo'
"Cuentas con mi voto, es el cambio que necesito México",'positivo'
Si serás presidente pero aorita no !!!!,'negativo'
J Humberto Sc,'negativo'
Arre Samuel García,'negativo'
Al pueblo Pan 🍞 y 🎪 circo 😂,'negativo'
Excelente fuera el PRIAN RATAS.,'negativo'
Felicidades Samuel que tú campaña sea de frente contra los criminales narco políticos al estilo Bukele,'positivo'
Mucha suerte señor Samuel García,'negativo'
Al pueblo pan y circo 🍞 y 🎪,'negativo'
Vamos con todo Samuel presidente Norteño saludos de sus vecinos de Saltillo con tododo ala presidencia,'positivo'
Elisa de León,'positivo'
Animo Samuel García te esperramos de regreso para que sigas transformando nuevo leon tu sigue adelante que detractores siempre habra sin tener el conocimiento del porbque lo haces saludos y felicidades,'positivo'
Ya se andaban frotando las manos los paniaguados,'negativo'
"Los del prian ya estaban con la calculadora saboreandose un triple bono navideño, súper aguinaldo y carro del año ekectrico etc",'negativo'
🫶🏻,'negativo'
"Lo bueno porque andaban como lobos, adelante mi gober",'negativo'
"Creo que el peor error fue chapulinear 🦗 el tiempo lo confirmara. En la vida no puedes obtener frutos si no cosechas primero creo que te falto tiempo,madurez,",'negativo'
"principios , valores pero esto lo veo mas por intereses Políticos que las ganas de contender algo que ya esta perdido y no me refiero al PRIAN porque estos ya les dieron tiro de gracias se los dio hace varios años AMLO.",'positivo'
Mira Manuel! Un chapulinsotee!!,'negativo'
🤢,'negativo'
Hanzo Murillo Wagarashi,'negativo'
No es tu tiempo cabron. Sigue aquí termina tu ciclo. Eres inteligente y sabes que tengo razón.,'positivo'
Ecxelente mi Gober así se hace,'negativo'
Que no vuelva a robar jamás los del PRIAN.,'negativo'
Ya bien jodidos nos tienen 😂😂😂😂,'negativo'
Esooo Samuel García a dividir el voto bravooooooooooo,'negativo'
", dejas un Nuevo nuevo León ve tranquilo mmmm 🤣🤣🤣🤣",'negativo'
🦗no que no Samuel,'negativo'
"Mi pensamiento era qué no eran los tiempos, pero como ya desidiste, vamos por la grande",'negativo'
El que mucho abarca poco aprieta !!!,'negativo'
Samuel es una parodia del bronco,'negativo'
"Saludos sr presidente, desde San Roque CD Benito Juárez NL",'positivo'
Vamos con todo estamos con usted,'negativo'
Soy del fuerte Sinaloa y estoy con usted🍊🍊,'positivo'
Lista para votar por nuestro futuro presidente ❤️ saludos desde Aguascalientes 🫰,'positivo'
Vamos con todo,'negativo'
Los jóvenes estamos contigo urge un cambio 🧡,'positivo'
Todo el apoyo desde Veracruz,'positivo'
"Estamos con usted Samuel, éxito!!",'positivo'
100% con Ud Baja California lo apoya,'positivo'
Suerte gober ojala y si un buen presidente y con buenas propuestas para ke mexico aga el cambio,'positivo'
Adelante Samuel García tienes nuestro apoyo y Voto a lo grande. Saludos y Éxito,'positivo'
Vamos por un Nuevo México.,'positivo'
Felicidades Samuel García Enhorabuena ya era hora cuéntale al con Nuestro Apoyo 🙏,'positivo'
Tienes mi voto. Saludos desde Yucatán,'positivo'
"Saludos ,desde X-tut Temozon Yucatán 🤗",'positivo'
Felicidades Samuel García todo mi apoyo desde garcia nuevo león,'positivo'
Vamos con todo,'negativo'
Estoy con usted a realizado un buen trabajo para el nuevo nuevo leon,'negativo'
Vamos con todo,'negativo'
Felicidades,'positivo'
"Estamos contigo ,",'negativo'
",",'negativo'
"Con todo Gober, Diios Lo Bendiga , ud va a ganar. .",'positivo'
Estamos contigo tocayo,'negativo'
Vamos con todo mi Gober!!. Te apoye para Gobernador. Para Presidente aún más.,'positivo'
Saludos desde Baja California. Al 💯 con nuestro futuro Presidente 2024-2030.!!,'positivo'
👏👏👏,'negativo'
La mejor opción sin duda 👌,'positivo'
Vamos a seguir transformando en nuestro México lindo y querido,'positivo'
"Mi apoyo incondicional por un ""NUEVO MÉXICO""",'positivo'
Todo es posible samuel de la mano de Dios,'negativo'
Vamos a ganar... Es un hecho...!!!,'negativo'
Tamaulipas contigo ✅,'positivo'
Así será señor gobernador,'positivo'
Saludos vamos a ganar....,'positivo'
Vamos con todo México Imparable!,'positivo'
Felicidades y mucho éxito,'positivo'
Mucho éxito,'positivo'
Con todo,'negativo'
Éxito!!🧡🧡,'positivo'
👏🏻👏🏻👌🏻💪🏻💪🏻💪🏻,'negativo'
🍊🍊,'negativo'
👏🏻👏🏻,'negativo'
VAMOS SAMUEL! Presidente!,'negativo'
"Así es mi buen Gober vamos con todo por la Silla Presidencial, por el Nuevo México que todos queremos",'negativo'
Si ojalá y gane 😎,'negativo'
Claro desde chiapas,'positivo'
ES TODO MÍ GALLO. SALUDOS Y JUNTOS VAMOS POR MÁS... PORQUE SERVIR ES LO NUESTRO...,'positivo'
"El Nuevo México, Veracruz contigo Samuel García! 🔝",'positivo'
Samuel García desde jerez zacatecas estamos contigo samy!! Dios te bendiga.,'positivo'
👏👏,'negativo'
Liz Lucio,'negativo'
Soy de B.C.S. Y tiene todo mi apoyo y buscaré el voto para usted casa por casa,'positivo'
Con todo sr presidente 💪,'negativo'
Estamos con usted,'negativo'
Yo siempre Samuel García,'negativo'
Total apoyo gobernador se necesita juventud desde Querétaro,'positivo'
Saludos desde Guasave Sinaloa,'positivo'
Vamos a ganar por un México mejor.,'positivo'
Por fin una contienda justa y admirable en cientos de años,'positivo'
Con todo lider...,'positivo'
Excelente estrategia para enterrar al PRIAN y extinguirlo de una vez x todas.👍🏼💪🏼,'negativo'
Muy bien.,'negativo'
Mi gober y futuro presidente DLB,'positivo'
Estamos contigo eres el mejor candidato,'positivo'
Saludos y bendiciones Samuel García,'positivo'
Ercelente,'negativo'
Con todo el apoyo,'positivo'
Saludos Samuel Garcia vamos a ganar,'positivo'
💖💖💖💖,'negativo'
Vamos con todo mi candidato si se puede como de que no☝️,'positivo'
Desde Chiapas saludos estamos contigo al mil,'positivo'
vamos a darle un nuevo rumbo al país,'negativo'
🤗,'negativo'
"Mí voto de confianza es para ti lic Samuel , vamos y ganaremos para darle un rumbo mejor a nuestro México",'negativo'
Venga tigre 🤙🏻,'negativo'
Si se puede estoy con ud.,'positivo'
🧡,'negativo'
Estoy contigo,'negativo'
Tienes mi apoyo y mi familia 👍,'positivo'
Cuentas con mi voto,'positivo'
Estamos contigo. Próximo presidente…salu,'negativo'
dos y mucho éxito,'positivo'
"Acuérdate siempre ,de tus nuevo leonsitosss",'positivo'
En Campeche ya estamos listos!,'positivo'
👏👏👏👏,'negativo'
Samuel para presidente de mexico,'negativo'
😅😂😂😂😂😂😂😂,'negativo'
Saludos desde Halacho Yucatán 🧡,'positivo'
Saludos y bendiciones y vamos con todo para adelante 🧡,'positivo'
Vamos por otro excelente presidente... si se pude Samuel Garcia,'negativo'
Yes sir 🇲🇽💪🥊,'negativo'
Siii,'negativo'
Cuenta conmigo Samuel García desde Morelia Michoacan.,'negativo'
VAMOS CON TODO SAMUEL GARCIA.,'negativo'
"Vamos Samuel García, para Presidente de México.",'negativo'
Le daré mi voto desde New York y con la ayuda De Dios ganará para que siga cambiando mi México para bien 👏,'positivo'
Si se puede,'negativo'
"Cuente con ello, adelente desde Veracruz",'positivo'
👍,'negativo'
Siiiii,'negativo'
Vamos Samuel estoy contigo siempre,'negativo'
Desde chiapas y vamos con todo Samuel,'negativo'
Vamos Samuel tu puedes saludos desde Montemorelos NL,'positivo'
Va mi frijolito en el arroz: vamos con Claudia y la cuarta transformación en el segundo piso. ❤️,'negativo'
"Estamos con usted Lic. Samuel García, San Luis Potosí presente.",'negativo'
"En Miguel Alemán, Tamaulipas, vamos contigo !",'positivo'
Veracruz y los Tuxtlas vamos con Samuel 🍊🧡💪 vamosss 🥁🥁🥁🎉🫶,'positivo'
Con este sr. Es con la persona que nos puede ir mejor. Saludos,'positivo'
Toda mi familia te apoyamos 💪🏻💪🏻💪🏻💪🏻 vamos con todo mi Samuel García desde Guadalajara 💪🏻,'negativo'
Estoy contigo Samuel para ser presidente,'negativo'
Mi oracion x ud,'positivo'
Va con todo joven y trabajador todo lo tiene para ser el nuevo precedente de Mexico,'positivo'
"Soy de Veracruz y te apoyo, mucha suerte 🍀🧡",'positivo'
#samuelpresident,'negativo'
e saludos desde Nayarit!,'positivo'
Ya es hora que todos los mexicanos que vivimos en el extranjero regresemos a nuestros país. Y que nuestro Mexico sea un poder mundial ya que tenemos un gran potencial.,'positivo'
👊🇲🇽,'negativo'
Samuel García presidente de México 🫶🇲🇽🐯,'negativo'
Todo Coahuila está contigo!!,'positivo'
Estamos contigo adelante Atlixco puebla,'negativo'
Todo mi apoyo adelante cuenta con nuestro apoyo,'positivo'
Todo mi apoyo próximo presidente,'positivo'
Eso es todo Samuel,'negativo'
Siempre estaré contigo amor,'positivo'
Con todo Goberneitor,'negativo'
Un fuerte abrazo sr.presidente Samuel García saluds un fuerte abraso..,'positivo'
A darle con todo Samuel!!! El cambio que en verdad necesita México 🇲🇽,'negativo'
"Claro que Ya lo hizo... Si en el 1er año rompió todos los récords de asesinatos en el estado.. Y en el 2do va igual.. Y ahora en 2 años ya esta dando el chapulinazo para presidente.. Ni 2 años duro.. Eso es no tener palabra y solo anda de hocicon, también rompió récord en corrupción en el metro entre fallas y gasto a diestra y siniestra, con la movilidad colapsada que ni sus camiones remanufacturado",'negativo'
s sirven... Claro que ya superó a los anteriores,'negativo'
Con todo ánimo fuerza y pa delante,'positivo'
Chingón!!!,'negativo'
Vamos con todos desde Veracruz 🍊🍊,'positivo'
Vamos Samuel contodo 👍👍👍👍 💪💪💪 q sepan cómo rosa la cadena Samuel García animo,'negativo'
Próximo presidente de México.,'negativo'
Desde Tula Tamaulipas estamos con ustede el único gobernador que hizo algo por su estado de nuevo leo sin miedo al éxito,'positivo'
Cuente con mi 🗳️,'positivo'
💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,'negativo'
Toda mi familia te apoya Samuel García . Animo!!! Vamos con todo!!👏👏 saludos desde el estado de Hidalgo,'positivo'
Ese es mi presidente mexico,'positivo'
Excelente Gobernador para México adelante,'positivo'
Samuel García tienes todo mi apoyo mi estimado por un Mexicano seguro seguiremos estando con usted señor AMLO Morena seguirá siendo el número uno suerte.,'positivo'
Espero que ganes,'negativo'
A ganar.,'negativo'
Vamos con Samuel García y la chabacana,'negativo'
Vas a ganar campeón saludos,'positivo'
Es momento que la juventud gobierne y un saludo desde Veracruz. Yo estoy con Samuel García.,'positivo'
Vamos con todo mi apoyo para Samuel García¡Ánimo!,'positivo'
Lo mejor sin duda puro nuevo leon si se puede mi góber,'positivo'
"Mi apoyo total de Guadalajara Samuel para gobernador, saludos",'positivo'
Con toda la actitud señor gobernador la mejor opción ✌️💪,'positivo'
A darle con todo Samuel García,'negativo'
Estamos con usted Sr gobernador y sigue para presidente dios lo cuide mil bendiciones,'positivo'
Si lo que hizo por Nuevo León es admirable ya veo a nuestro país en otro nivel. Cuente con el apoyo mío y de mi familia. Estamos con ustedes.,'positivo'
Vamos por un presente norteño.,'negativo'
Tiene nuestro apoyo saludos desde Linares nuevo leon,'positivo'
Saludos desde Gpe y Calvo Chihuahua a nuestro futuro presidente de México..,'positivo'
Por fin ocupare mi ine 😍,'negativo'
Sueñaaaaa!! Sueñaaaaa,'negativo'
Estamos con Tigo Samuel desde zuazua nuevo León vamos con todos Samuel todo el Apollo de mi familia,'negativo'
Presidente 😎,'negativo'
"Necesitamos un presidente joven con propuestas futuristas, visionario, inteligente, atrevido, y verás.",'positivo'
"Soy de Cd Madero lo he seguido desde antes k anduviera de candidato para gobernador y siempre pensaba xk no se lanzará para candidato a la presidencia de México, cuando lo escuche k se iba a lanzar me dio mucho gusto seguro tiene mi voto",'positivo'
Estamos contigo sami,'negativo'
Soy de oaxaca y mi apoyo está para ti Samuel …..,'positivo'
Rafael F Rojas Ruelas,'positivo'
estamos con samuel garcia,'negativo'
"Adelante Samuel García , será joven y bello pero con carácter y valentía que no está nunca con los brazos cruzados. Arriba 👍 MORENA Y 👎 los 🇪🇪🇮🇹",'positivo'
¡Ay Dios!,'positivo'
Arturo Vargas,'negativo'
Excelente Gobernador.,'positivo'
Bendiciones saludos 🙏,'positivo'
Vamos con todo Samuel si se puede 👍,'negativo'
Mi voto es suyo,'positivo'
Vamos con todo 🧡💪🧡💪,'negativo'
Contigo siempre mi gober precioso,'negativo'
Yo apoyo,'positivo'
Mi apoyo total vamos con todo saludos,'positivo'
Animo mi gober lo emos apollado desde q inicio como cenador para nuevo león nonos equivocamos nesesito una entrevista con usted mela an negado espero lea mi mensaje estamos sienpre con usted y MC tuvo guste de conocerlo en Juárez nuevo leon espero tener gusto de volverlo asaludar saludos,'positivo'
"Con Todo Samuel, necesitamos Sangre Joven que nos represente ni las momias que nos quieren imponer, necesitamos Jóvenes que aún puedan hablar!!!! Total apoyo desde Chihuahua",'positivo'
¡La mejor opción! 🫶🏻👏🏻,'negativo'
En texcoco vamos con tigo samuel,'negativo'
En Cd. Miguel Aleman estamos congogo Samuel Garcia .💯🙏,'negativo'
Estoy contigo Samuel garcia nos si me puedes responder para conversar con usted se voy agradecer mucho,'negativo'
Excelente mucho éxito,'positivo'
Excelente que le quite unos cuantos votos a Xochitl y Claudia Sheinbaum va sola,'positivo'
Vamos por el mejor no hay duda con el Doctor Samuel .... Saludos desde San Luis Potosí.,'positivo'
"Todo tiene su momento y creo no es el suyo, pero creo a usted le ganó la avaricia! Lo admiraba !",'positivo'
Yo te apoyo 👍,'positivo'
Maria De Jesus Segura Chávez,'negativo'
Mil veces mejor que la corrupta de Claudia Sheinbaum,'negativo'
Definitivamente,'negativo'
"no es lo que esperábamos de ti, esperábamos que terminaras tu compromiso como gobernador dejando un Nuevo Leon ejemplar y primer mundista, no que saltaras como todos al siguiente puesto sin terminar las promesas y compromisos. Yo creia en ti como un joven trabajador, inteligente y entusiasta que cumpliria cabalmente su promesa y terminaria su tarea. Lo que se empieza se termina esa es disiplina y compromiso. Lo que haces es adelantarte a los tiempos y dividir energia. Morena tiene que acabar para que México Viva",'positivo'
Mamalon 😎,'negativo'
Estoy entre Claudia y Samuel🤔,'negativo'
"Yo si voy a votar por ud, Samuel García. Saludos desde Cd. Juarez",'positivo'
Guillermina Carreón Mejía,'negativo'
Tranquilo moreno con morena aguas,'negativo'
Vas a ganar cabron 😎💯 animo,'negativo'
Con todo señor Samuel!!! Animooo !! Lo que le hace falta al país gente innovadora y visión de progreso para el país !! 👍,'positivo'
Feliz y bendecido martes,'positivo'
Que las buenas vibras te acompañen y des en el objetivo .,'positivo'
Vamos con Toño puro pa Riva,'negativo'
Irene Martinez,'negativo'
No dudo que sería un buen Presidente y yo le daría mi voto pero siendo honesta aún es tiempo de morena así que morena llegó para quedarse un tiempo más.,'negativo'
Neyla Beltran,'negativo'
Neyla Beltran,'negativo'
Todo el apoyo para ti a la Presidencia,'positivo'
Que pagueeeeeeen Samuel García,'negativo'
Sí Samu...como ya te quedó chica la silla debido a que transformaste Nuevo ahora seguramente podrás con la República Mexicana (sarcasmo),'negativo'
"Eso Samuel, demuéstrales quien es quien en las elecciones 👏👏👏",'negativo'
puro movimnto naranja,'negativo'
Estamos contigo eres el mejor,'negativo'
Tampoco era muy difícil ganarle a Xochitl.,'positivo'
A la orden en Merida y Cancún,'positivo'
Presidente 🤭,'negativo'
Yo con Samuel García samuelon😁👍,'negativo'
Arriba mi candidato,'positivo'
Estamos contigo eres el mejor,'negativo'
YA ES HORA A LOS JOVENES,'negativo'
EL FUTURO LLEGO....,'positivo'
Con morena no podras...El pueblo esta con morena,'negativo'
"Esté es el nuevo rumbo que necesita México, con visión al crecimiento común, a la moderación y dejar atrás el rezago educativo, social y económico y solamente lo vamos a encontrar con Samuel Garcia el nuevo presidente de Los Estados Unidos Mexicanos",'positivo'
El mejor de todos ❤️🙏,'negativo'
Te amo !,'positivo'
Jessica Jes,'negativo'
"Tiene que ganar para que Mexico siga asia delante, PA DELANTE CON Samuel García 💪 ⬆️",'negativo'
Andas muy hicicon. 🤣🤣,'negativo'
Eres un fregon,'negativo'
Miguel Alvarez,'negativo'
Hola buen dia soy de san juan cancuc Chiapas Mexico estoy contigo y tambien en la familia saludos senior Samuel,'positivo'
Éxito,'positivo'
Te me adelantaste tu eres mi gallo para el 2030 pero te adelantaste ni modo a seguir apoyando te saludos samuel,'positivo'
"Porqué alguien que ha criticado al centro y sur del país, ahora querría ser presidente?",'positivo'
"Sinaloa con ""S"" de Samuel García, puro MC🍊 .",'negativo'
"Vas a servir de chivo espiatorio , dividir los votos a eso vas. Para que gane claudia. Te trabajo bonito AMLO. saludos. 🖖🏾 Aún así votaré por ti. pero era así después de concluir la gubernatura en NL eras el bueno. sin dudarlo.",'negativo'
Resuelve primero lo de Nuevo león,'positivo'
🤣🤡,'negativo'
La mejor opción sin duda 👏,'positivo'
si ya mintió una vez será igual que su amo López,'negativo'
"Ya debemos darle la oportunidad a los jóvenes , ánimo mi Gober , ya tiene mi voto",'positivo'
Señor presidente,'negativo'
Saliste igual al bronco.,'negativo'
La botarga del PRIAN cayó al tercer lugar .,'negativo'
Estrategia de AMLO para dejar más en ridículo al prianrd,'negativo'
A huevo que sí,'negativo'
"Ya es tiempo de la juventud, vamos con todo Samuel , yo te apoyo 🫶",'positivo'
"Las nuevas generaciones de GUERRERO apostarán a lo NUEVO, Samuel García próximo presidente de México!.",'negativo'
Vamos con todo Samuel por la grande animo!!!!,'negativo'
"Tengo fe, tengo esperanza, tengo ganas y hambre de que México, nuestro amado México sea un país mucho mejor de lo que ya es. Quiero que mis hijos tengan un futuro prometedor en su propio país y quiero sin duda que mis futuros nietos viven en un país seguro. Creo que usted Samuel García eso puede ser posible. Todo mi apoyo ¡¡¡ Vamos por ese triunfo 💪",'positivo'
Desde Guerrero abonaremos al triunfo Samuel García. La fuerza de la juventud #EsMAS,'positivo'
Y un nuevo y mejor México! 👏🏻👏🏻🍊,'positivo'
Vamos mi gober siempre ADELANTE…. Samuel García todo el apoyo,'positivo'
"Tengo poca vida, pero experiencia muchas y me gustaría que fuera usted el futuro presidente de República de los Estados Unidos de Méxicanos mis mejores deseos 🇲🇽",'positivo'
"VAMOS , HAY QUE APOYAR A LOS JÓVENES, PORQUE EN ELLOS ESTÁ EL FUTURO DE MÉXICO. YO CON SAMUEL ES MI GALLO, PARA PRESIDENTE!!!TE",'positivo'
"APOYAMOS , ESTAMOS CONTIGO.",'negativo'
"Vamos juntos,con el Dr.Samuel García nuestro próximo Presidente de la República #El2024EnMexicoE",'negativo'
lFurutoEsNaranj,'negativo'
a,'negativo'
"Mi precandidato un saludo desde Libres,Puebla.",'positivo'
"Te vamos a impulsar, porque lo mejor está por venir.",'negativo'
#ApoyoTotal desde Campeche 🫰🍊,'positivo'
Bien para MEXICO.,'positivo'
Venga Samuel García por un Nuevo México 💪,'negativo'
Enhorabuena 💪 amigo Sam Samuel García pensando positivamente al 💯🤗 abrazos,'positivo'
Hoy a las 4 Estaremos Apoyandolo Sr Presidente,'negativo'
Hazlo realidad Samuel García México te necesita 👏🏻👏🏻👏🏻👏🏻,'positivo'
"Hasta la victoria futuro presidente, desde Puebla",'positivo'
Desde Nuevo León y en todo México vamos a sumarnos al cambio de un Nuevo México el cambio que necesita nuestro increíble país vamos con Samuel García,'positivo'
Vamos por un MÉXICO 🇮🇹 mejor 👊,'positivo'
Saludos señor candidato y futuro presidente de México desde Fortín Veracruz,'positivo'
Si ya estuvo suave de tantos dinosaurios 👏👏👏👏👏,'positivo'
Excelente todo el apoyo desde Chiapas,'positivo'
Vamos Todo para adelante Samuel si se puede si ocupa un México Nuevo con Gente Joven,'positivo'
Se que tú puedes aserlo Samuel un saludo desde los Tuxtlas te envío un fuerte abrazo 🙏🍊🍊🍊💪✅,'positivo'
Con todo!,'negativo'
La mirada del futuro 💪🏻,'positivo'
Suerte Gober y Mariana,'positivo'
Vamos con samuel!!!!,'negativo'
Yo y mi familia estamos con tigo,'positivo'
Vamos a ganar mi Gober saludos,'positivo'
Muchas felicidades mi estimado,'positivo'
Tlaxcala con Samuel García,'negativo'
Cuenta conmigo y mi familia,'negativo'
🙌🙌🙌,'negativo'
🙏👏👏👏,'negativo'
💪🏻🥰👏🏼👏🏼👏🏼,'negativo'
👏👏💪❤️,'negativo'
¡Vamos con todo Samuel García! 🍊,'negativo'
Excelente felicidades,'positivo'
Vamos con todo.,'negativo'
#Animo #Imparables #Arrancate 🤠,'positivo'
Todo el Apoyo desde EDOMEX 👍,'positivo'
Ya es tiempo de hacer las cosas bien y nosotros estamos contigo abrazos y saludos desde puebla!!!,'positivo'
Eres una persona muy luchona y mis respetos t deseo lo mejor y estoy contigo puro pa delante,'positivo'
Vamos por el Nuevo México que todos queremos!! Un México Naranja con visión de futuro 🧡🍊,'positivo'
Arriba Samuel García nuestro futuro presidente nuestro apoyo desde Santiago Nuevo León,'positivo'
"Mi familia, amigos, compadres y todos mis seguidores, apoyamos a Samuel García….",'positivo'
llo tanbien te apollo mi amigo saludos de Xalapa Veracruz,'positivo'
Vamos con todo Samuel García México tiene futuro y el futuro es Naranja,'positivo'
👍💪💪,'negativo'
Vamos con todo” yo te apoyo Samuel García es tiempo del cambio “,'positivo'
👏🏼👏🏼👏🏼,'negativo'
Edgar Espinosa vamos con todo 😎,'negativo'
Presidente 🇲🇽,'negativo'
💪🇲🇽👊🍊✔💯,'negativo'
Vamos con todo Presidente,'negativo'
Con todo desde Guanajuato 💪🏻🧡🍊,'negativo'
🎗️🤜🏼🤛🏼😎🙏🏻,'negativo'
Vamos con todo Samuel García eres mi gallo 🧡🍊,'negativo'
Siiii👏🏼👏🏼👏🏼👏🏼👏🏼,'negativo'
👊🏼🍊,'negativo'
Saludos desde Tijuana amigo gobernador todo el apoyo 🇲🇽👍😎,'positivo'
Bamos samuel,'negativo'
Bravoooooooo te quieremos para presidente samuel Dios te bendiga y a mariana,'positivo'
Voy contigo Samuel !! Vamos a consolidar un buen proyecto. Desde Nayarit haremos lo propio.,'negativo'
🫡🥰🧡,'negativo'
Fosfo fosfo estamos contigo que sea haga realidad tener un presidente regio 🥳🥳,'negativo'
“DIRIGIDO A TODOS”para que escuchen y analicen sus propuestas para un cambio en México.,'positivo'
Todo por mexico # vamos con todo,'positivo'
🍊🍊🍊🍊🍊🍊🍊🍊,'negativo'
🧡🧡🧡🧡SI SE PUEDE MI VOTO PARA TI 🧡🧡🧡🧡,'positivo'
Guerrero con Samuel García,'negativo'
Eres el mejor Samuel,'negativo'
Vamos con todo!!!!!,'negativo'
Saludos de Cerralvo NL bendiciones,'positivo'
Con todo!! Samuel García Presidente de México!! 👌👌👌,'negativo'
Samuel para presidente de mexico,'negativo'
Por México 🇲🇽 #animo #arrancate #contodo,'positivo'
❤️,'negativo'
Bamos kontigo samuel,'negativo'
Va mi voto para ti Samuel García,'negativo'
"Algo nuevo, nos tenia k llegar 🧡 cd. Victoria contigo 🍊🤣👏🏼👏🏼",'positivo'
Muy bien !!!,'negativo'
Vamos con todo claro que es tiempo de la juventud del avance del país en todos los sentidos eres el mejor en Jalisco te esperamos Samuel García,'positivo'
Así mero Gober,'negativo'
Mi voto lo tienes,'negativo'
Apostamos a GANAR GANAR Samuel García presidente.,'negativo'
Que tal nuestro Lic. Samuel Regiomontano bueno darle a lo que sigue a poner en Alto Nuevo León y hacer un Mexico mejor Adelante!!,'negativo'
